"City","State","Age_Group","Disability","variable","Disabled_Count","sex"
"Jodhpur","RAJASTHAN","60+","Multiple-Disability","Disab_P_TotDisab",446,"All"
"Jodhpur","RAJASTHAN","Age not stated","Multiple-Disability","Disab_P_TotDisab",4,"All"
"Kota","RAJASTHAN","Total","Total","Disab_P_TotDisab",20843,"All"
"Kota","RAJASTHAN","0-14","Total","Disab_P_TotDisab",3876,"All"
"Kota","RAJASTHAN","15-59","Total","Disab_P_TotDisab",13609,"All"
"Kota","RAJASTHAN","60+","Total","Disab_P_TotDisab",3272,"All"
"Kota","RAJASTHAN","Age not stated","Total","Disab_P_TotDisab",86,"All"
"Kota","RAJASTHAN","Total","In-Seeing","Disab_P_TotDisab",3795,"All"
"Kota","RAJASTHAN","0-14","In-Seeing","Disab_P_TotDisab",764,"All"
"Kota","RAJASTHAN","15-59","In-Seeing","Disab_P_TotDisab",2335,"All"
"Kota","RAJASTHAN","60+","In-Seeing","Disab_P_TotDisab",683,"All"
"Kota","RAJASTHAN","Age not stated","In-Seeing","Disab_P_TotDisab",13,"All"
"Kota","RAJASTHAN","Total","In-Hearing","Disab_P_TotDisab",4452,"All"
"Kota","RAJASTHAN","0-14","In-Hearing","Disab_P_TotDisab",921,"All"
"Kota","RAJASTHAN","15-59","In-Hearing","Disab_P_TotDisab",2748,"All"
"Kota","RAJASTHAN","60+","In-Hearing","Disab_P_TotDisab",751,"All"
"Kota","RAJASTHAN","Age not stated","In-Hearing","Disab_P_TotDisab",32,"All"
"Kota","RAJASTHAN","Total","In-Speech","Disab_P_TotDisab",1369,"All"
"Kota","RAJASTHAN","0-14","In-Speech","Disab_P_TotDisab",259,"All"
"Kota","RAJASTHAN","15-59","In-Speech","Disab_P_TotDisab",991,"All"
"Kota","RAJASTHAN","60+","In-Speech","Disab_P_TotDisab",116,"All"
"Kota","RAJASTHAN","Age not stated","In-Speech","Disab_P_TotDisab",3,"All"
"Kota","RAJASTHAN","Total","In-Movement","Disab_P_TotDisab",3902,"All"
"Kota","RAJASTHAN","0-14","In-Movement","Disab_P_TotDisab",267,"All"
"Kota","RAJASTHAN","15-59","In-Movement","Disab_P_TotDisab",2783,"All"
"Kota","RAJASTHAN","60+","In-Movement","Disab_P_TotDisab",847,"All"
"Kota","RAJASTHAN","Age not stated","In-Movement","Disab_P_TotDisab",5,"All"
"Kota","RAJASTHAN","Total","Mental-Retardation","Disab_P_TotDisab",1224,"All"
"Kota","RAJASTHAN","0-14","Mental-Retardation","Disab_P_TotDisab",256,"All"
"Kota","RAJASTHAN","15-59","Mental-Retardation","Disab_P_TotDisab",888,"All"
"Kota","RAJASTHAN","60+","Mental-Retardation","Disab_P_TotDisab",64,"All"
"Kota","RAJASTHAN","Age not stated","Mental-Retardation","Disab_P_TotDisab",16,"All"
"Kota","RAJASTHAN","Total","Mental-Illness","Disab_P_TotDisab",546,"All"
"Kota","RAJASTHAN","0-14","Mental-Illness","Disab_P_TotDisab",71,"All"
"Kota","RAJASTHAN","15-59","Mental-Illness","Disab_P_TotDisab",425,"All"
"Kota","RAJASTHAN","60+","Mental-Illness","Disab_P_TotDisab",49,"All"
"Kota","RAJASTHAN","Age not stated","Mental-Illness","Disab_P_TotDisab",1,"All"
"Kota","RAJASTHAN","Total","Any-Other","Disab_P_TotDisab",4047,"All"
"Kota","RAJASTHAN","0-14","Any-Other","Disab_P_TotDisab",975,"All"
"Kota","RAJASTHAN","15-59","Any-Other","Disab_P_TotDisab",2695,"All"
"Kota","RAJASTHAN","60+","Any-Other","Disab_P_TotDisab",363,"All"
"Kota","RAJASTHAN","Age not stated","Any-Other","Disab_P_TotDisab",14,"All"
"Kota","RAJASTHAN","Total","Multiple-Disability","Disab_P_TotDisab",1508,"All"
"Kota","RAJASTHAN","0-14","Multiple-Disability","Disab_P_TotDisab",363,"All"
"Kota","RAJASTHAN","15-59","Multiple-Disability","Disab_P_TotDisab",744,"All"
"Kota","RAJASTHAN","60+","Multiple-Disability","Disab_P_TotDisab",399,"All"
"Kota","RAJASTHAN","Age not stated","Multiple-Disability","Disab_P_TotDisab",2,"All"
"Meerut","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",27864,"All"
"Meerut","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",6816,"All"
"Meerut","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",17227,"All"
"Meerut","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",3272,"All"
"Meerut","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",549,"All"
"Meerut","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",3544,"All"
"Meerut","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",844,"All"
"Meerut","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",2047,"All"
"Meerut","UTTAR PRADESH","60+","In-Seeing","Disab_P_TotDisab",592,"All"
"Meerut","UTTAR PRADESH","Age not stated","In-Seeing","Disab_P_TotDisab",61,"All"
"Meerut","UTTAR PRADESH","Total","In-Hearing","Disab_P_TotDisab",8653,"All"
"Meerut","UTTAR PRADESH","0-14","In-Hearing","Disab_P_TotDisab",2165,"All"
"Meerut","UTTAR PRADESH","15-59","In-Hearing","Disab_P_TotDisab",5371,"All"
"Meerut","UTTAR PRADESH","60+","In-Hearing","Disab_P_TotDisab",915,"All"
"Meerut","UTTAR PRADESH","Age not stated","In-Hearing","Disab_P_TotDisab",202,"All"
"Meerut","UTTAR PRADESH","Total","In-Speech","Disab_P_TotDisab",1759,"All"
"Meerut","UTTAR PRADESH","0-14","In-Speech","Disab_P_TotDisab",410,"All"
"Meerut","UTTAR PRADESH","15-59","In-Speech","Disab_P_TotDisab",1152,"All"
"Meerut","UTTAR PRADESH","60+","In-Speech","Disab_P_TotDisab",150,"All"
"Meerut","UTTAR PRADESH","Age not stated","In-Speech","Disab_P_TotDisab",47,"All"
"Meerut","UTTAR PRADESH","Total","In-Movement","Disab_P_TotDisab",3347,"All"
"Meerut","UTTAR PRADESH","0-14","In-Movement","Disab_P_TotDisab",417,"All"
"Meerut","UTTAR PRADESH","15-59","In-Movement","Disab_P_TotDisab",2282,"All"
"Meerut","UTTAR PRADESH","60+","In-Movement","Disab_P_TotDisab",605,"All"
"Meerut","UTTAR PRADESH","Age not stated","In-Movement","Disab_P_TotDisab",43,"All"
"Meerut","UTTAR PRADESH","Total","Mental-Retardation","Disab_P_TotDisab",1070,"All"
"Meerut","UTTAR PRADESH","0-14","Mental-Retardation","Disab_P_TotDisab",251,"All"
"Meerut","UTTAR PRADESH","15-59","Mental-Retardation","Disab_P_TotDisab",746,"All"
"Meerut","UTTAR PRADESH","60+","Mental-Retardation","Disab_P_TotDisab",68,"All"
"Meerut","UTTAR PRADESH","Age not stated","Mental-Retardation","Disab_P_TotDisab",5,"All"
"Meerut","UTTAR PRADESH","Total","Mental-Illness","Disab_P_TotDisab",500,"All"
"Meerut","UTTAR PRADESH","0-14","Mental-Illness","Disab_P_TotDisab",85,"All"
"Meerut","UTTAR PRADESH","15-59","Mental-Illness","Disab_P_TotDisab",363,"All"
"Meerut","UTTAR PRADESH","60+","Mental-Illness","Disab_P_TotDisab",46,"All"
"Meerut","UTTAR PRADESH","Age not stated","Mental-Illness","Disab_P_TotDisab",6,"All"
"Meerut","UTTAR PRADESH","Total","Any-Other","Disab_P_TotDisab",7897,"All"
"Meerut","UTTAR PRADESH","0-14","Any-Other","Disab_P_TotDisab",2387,"All"
"Meerut","UTTAR PRADESH","15-59","Any-Other","Disab_P_TotDisab",4689,"All"
"Meerut","UTTAR PRADESH","60+","Any-Other","Disab_P_TotDisab",647,"All"
"Meerut","UTTAR PRADESH","Age not stated","Any-Other","Disab_P_TotDisab",174,"All"
"Meerut","UTTAR PRADESH","Total","Multiple-Disability","Disab_P_TotDisab",1094,"All"
"Meerut","UTTAR PRADESH","0-14","Multiple-Disability","Disab_P_TotDisab",257,"All"
"Meerut","UTTAR PRADESH","15-59","Multiple-Disability","Disab_P_TotDisab",577,"All"
"Meerut","UTTAR PRADESH","60+","Multiple-Disability","Disab_P_TotDisab",249,"All"
"Meerut","UTTAR PRADESH","Age not stated","Multiple-Disability","Disab_P_TotDisab",11,"All"
"Ghaziabad","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",84458,"All"
"Ghaziabad","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",22896,"All"
"Ghaziabad","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",52574,"All"
"Ghaziabad","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",6783,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",2205,"All"
"Ghaziabad","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",17454,"All"
"Ghaziabad","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",4877,"All"
"Ghaziabad","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",10743,"All"
"Ghaziabad","UTTAR PRADESH","60+","In-Seeing","Disab_P_TotDisab",1464,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","In-Seeing","Disab_P_TotDisab",370,"All"
"Ghaziabad","UTTAR PRADESH","Total","In-Hearing","Disab_P_TotDisab",31096,"All"
"Ghaziabad","UTTAR PRADESH","0-14","In-Hearing","Disab_P_TotDisab",8902,"All"
"Ghaziabad","UTTAR PRADESH","15-59","In-Hearing","Disab_P_TotDisab",19165,"All"
"Ghaziabad","UTTAR PRADESH","60+","In-Hearing","Disab_P_TotDisab",2162,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","In-Hearing","Disab_P_TotDisab",867,"All"
"Ghaziabad","UTTAR PRADESH","Total","In-Speech","Disab_P_TotDisab",3698,"All"
"Ghaziabad","UTTAR PRADESH","0-14","In-Speech","Disab_P_TotDisab",828,"All"
"Ghaziabad","UTTAR PRADESH","15-59","In-Speech","Disab_P_TotDisab",2501,"All"
"Ghaziabad","UTTAR PRADESH","60+","In-Speech","Disab_P_TotDisab",298,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","In-Speech","Disab_P_TotDisab",71,"All"
"Ghaziabad","UTTAR PRADESH","Total","In-Movement","Disab_P_TotDisab",5102,"All"
"Ghaziabad","UTTAR PRADESH","0-14","In-Movement","Disab_P_TotDisab",747,"All"
"Ghaziabad","UTTAR PRADESH","15-59","In-Movement","Disab_P_TotDisab",3494,"All"
"Ghaziabad","UTTAR PRADESH","60+","In-Movement","Disab_P_TotDisab",745,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","In-Movement","Disab_P_TotDisab",116,"All"
"Ghaziabad","UTTAR PRADESH","Total","Mental-Retardation","Disab_P_TotDisab",2063,"All"
"Ghaziabad","UTTAR PRADESH","0-14","Mental-Retardation","Disab_P_TotDisab",551,"All"
"Ghaziabad","UTTAR PRADESH","15-59","Mental-Retardation","Disab_P_TotDisab",1341,"All"
"Ghaziabad","UTTAR PRADESH","60+","Mental-Retardation","Disab_P_TotDisab",117,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","Mental-Retardation","Disab_P_TotDisab",54,"All"
"Ghaziabad","UTTAR PRADESH","Total","Mental-Illness","Disab_P_TotDisab",806,"All"
"Ghaziabad","UTTAR PRADESH","0-14","Mental-Illness","Disab_P_TotDisab",178,"All"
"Ghaziabad","UTTAR PRADESH","15-59","Mental-Illness","Disab_P_TotDisab",561,"All"
"Ghaziabad","UTTAR PRADESH","60+","Mental-Illness","Disab_P_TotDisab",52,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","Mental-Illness","Disab_P_TotDisab",15,"All"
"Ghaziabad","UTTAR PRADESH","Total","Any-Other","Disab_P_TotDisab",21752,"All"
"Ghaziabad","UTTAR PRADESH","0-14","Any-Other","Disab_P_TotDisab",6118,"All"
"Ghaziabad","UTTAR PRADESH","15-59","Any-Other","Disab_P_TotDisab",13451,"All"
"Ghaziabad","UTTAR PRADESH","60+","Any-Other","Disab_P_TotDisab",1532,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","Any-Other","Disab_P_TotDisab",651,"All"
"Ghaziabad","UTTAR PRADESH","Total","Multiple-Disability","Disab_P_TotDisab",2487,"All"
"Ghaziabad","UTTAR PRADESH","0-14","Multiple-Disability","Disab_P_TotDisab",695,"All"
"Ghaziabad","UTTAR PRADESH","15-59","Multiple-Disability","Disab_P_TotDisab",1318,"All"
"Ghaziabad","UTTAR PRADESH","60+","Multiple-Disability","Disab_P_TotDisab",413,"All"
"Ghaziabad","UTTAR PRADESH","Age not stated","Multiple-Disability","Disab_P_TotDisab",61,"All"
"Agra","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",54382,"All"
"Agra","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",14413,"All"
"Agra","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",34268,"All"
"Agra","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",5539,"All"
"Agra","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",162,"All"
"Agra","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",12503,"All"
"Agra","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",3649,"All"
"Agra","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",7468,"All"
"Agra","UTTAR PRADESH","60+","In-Seeing","Disab_P_TotDisab",1349,"All"
"Agra","UTTAR PRADESH","Age not stated","In-Seeing","Disab_P_TotDisab",37,"All"
"Agra","UTTAR PRADESH","Total","In-Hearing","Disab_P_TotDisab",19431,"All"
"Agra","UTTAR PRADESH","0-14","In-Hearing","Disab_P_TotDisab",5408,"All"
"Agra","UTTAR PRADESH","15-59","In-Hearing","Disab_P_TotDisab",12301,"All"
"Agra","UTTAR PRADESH","60+","In-Hearing","Disab_P_TotDisab",1646,"All"
"Agra","UTTAR PRADESH","Age not stated","In-Hearing","Disab_P_TotDisab",76,"All"
"Agra","UTTAR PRADESH","Total","In-Speech","Disab_P_TotDisab",3150,"All"
"Agra","UTTAR PRADESH","0-14","In-Speech","Disab_P_TotDisab",701,"All"
"Agra","UTTAR PRADESH","15-59","In-Speech","Disab_P_TotDisab",2184,"All"
"Agra","UTTAR PRADESH","60+","In-Speech","Disab_P_TotDisab",262,"All"
"Agra","UTTAR PRADESH","Age not stated","In-Speech","Disab_P_TotDisab",3,"All"
"Agra","UTTAR PRADESH","Total","In-Movement","Disab_P_TotDisab",3864,"All"
"Agra","UTTAR PRADESH","0-14","In-Movement","Disab_P_TotDisab",590,"All"
"Agra","UTTAR PRADESH","15-59","In-Movement","Disab_P_TotDisab",2492,"All"
"Agra","UTTAR PRADESH","60+","In-Movement","Disab_P_TotDisab",782,"All"
"Agra","UTTAR PRADESH","Age not stated","In-Movement","Disab_P_TotDisab",0,"All"
"Agra","UTTAR PRADESH","Total","Mental-Retardation","Disab_P_TotDisab",1434,"All"
"Agra","UTTAR PRADESH","0-14","Mental-Retardation","Disab_P_TotDisab",384,"All"
"Agra","UTTAR PRADESH","15-59","Mental-Retardation","Disab_P_TotDisab",966,"All"
"Agra","UTTAR PRADESH","60+","Mental-Retardation","Disab_P_TotDisab",82,"All"
"Agra","UTTAR PRADESH","Age not stated","Mental-Retardation","Disab_P_TotDisab",2,"All"
"Agra","UTTAR PRADESH","Total","Mental-Illness","Disab_P_TotDisab",579,"All"
"Agra","UTTAR PRADESH","0-14","Mental-Illness","Disab_P_TotDisab",80,"All"
"Agra","UTTAR PRADESH","15-59","Mental-Illness","Disab_P_TotDisab",431,"All"
"Agra","UTTAR PRADESH","60+","Mental-Illness","Disab_P_TotDisab",66,"All"
"Agra","UTTAR PRADESH","Age not stated","Mental-Illness","Disab_P_TotDisab",2,"All"
"Agra","UTTAR PRADESH","Total","Any-Other","Disab_P_TotDisab",12211,"All"
"Agra","UTTAR PRADESH","0-14","Any-Other","Disab_P_TotDisab",3338,"All"
"Agra","UTTAR PRADESH","15-59","Any-Other","Disab_P_TotDisab",7760,"All"
"Agra","UTTAR PRADESH","60+","Any-Other","Disab_P_TotDisab",1071,"All"
"Agra","UTTAR PRADESH","Age not stated","Any-Other","Disab_P_TotDisab",42,"All"
"Agra","UTTAR PRADESH","Total","Multiple-Disability","Disab_P_TotDisab",1210,"All"
"Agra","UTTAR PRADESH","0-14","Multiple-Disability","Disab_P_TotDisab",263,"All"
"Agra","UTTAR PRADESH","15-59","Multiple-Disability","Disab_P_TotDisab",666,"All"
"Agra","UTTAR PRADESH","60+","Multiple-Disability","Disab_P_TotDisab",281,"All"
"Agra","UTTAR PRADESH","Age not stated","Multiple-Disability","Disab_P_TotDisab",0,"All"
"Lucknow","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",77684,"All"
"Lucknow","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",16257,"All"
"Lucknow","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",50925,"All"
"Lucknow","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",9297,"All"
"Lucknow","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",1205,"All"
"Lucknow","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",19388,"All"
"Lucknow","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",4457,"All"
"Lucknow","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",12367,"All"
"Lucknow","UTTAR PRADESH","60+","In-Seeing","Disab_P_TotDisab",2275,"All"
"Lucknow","UTTAR PRADESH","Age not stated","In-Seeing","Disab_P_TotDisab",289,"All"
"Lucknow","UTTAR PRADESH","Total","In-Hearing","Disab_P_TotDisab",21296,"All"
"Lucknow","UTTAR PRADESH","0-14","In-Hearing","Disab_P_TotDisab",4762,"All"
"Lucknow","UTTAR PRADESH","15-59","In-Hearing","Disab_P_TotDisab",13969,"All"
"Lucknow","UTTAR PRADESH","60+","In-Hearing","Disab_P_TotDisab",2191,"All"
"Lucknow","UTTAR PRADESH","Age not stated","In-Hearing","Disab_P_TotDisab",374,"All"
"Lucknow","UTTAR PRADESH","Total","In-Speech","Disab_P_TotDisab",5532,"All"
"Lucknow","UTTAR PRADESH","0-14","In-Speech","Disab_P_TotDisab",1044,"All"
"Lucknow","UTTAR PRADESH","15-59","In-Speech","Disab_P_TotDisab",3856,"All"
"Lucknow","UTTAR PRADESH","60+","In-Speech","Disab_P_TotDisab",570,"All"
"Lucknow","UTTAR PRADESH","Age not stated","In-Speech","Disab_P_TotDisab",62,"All"
"Lucknow","UTTAR PRADESH","Total","In-Movement","Disab_P_TotDisab",7853,"All"
"Lucknow","UTTAR PRADESH","0-14","In-Movement","Disab_P_TotDisab",839,"All"
"Lucknow","UTTAR PRADESH","15-59","In-Movement","Disab_P_TotDisab",5143,"All"
"Lucknow","UTTAR PRADESH","60+","In-Movement","Disab_P_TotDisab",1776,"All"
"Lucknow","UTTAR PRADESH","Age not stated","In-Movement","Disab_P_TotDisab",95,"All"
"Lucknow","UTTAR PRADESH","Total","Mental-Retardation","Disab_P_TotDisab",3047,"All"
"Lucknow","UTTAR PRADESH","0-14","Mental-Retardation","Disab_P_TotDisab",599,"All"
"Lucknow","UTTAR PRADESH","15-59","Mental-Retardation","Disab_P_TotDisab",2221,"All"
"Lucknow","UTTAR PRADESH","60+","Mental-Retardation","Disab_P_TotDisab",186,"All"
"Lucknow","UTTAR PRADESH","Age not stated","Mental-Retardation","Disab_P_TotDisab",41,"All"
"Lucknow","UTTAR PRADESH","Total","Mental-Illness","Disab_P_TotDisab",1493,"All"
"Lucknow","UTTAR PRADESH","0-14","Mental-Illness","Disab_P_TotDisab",194,"All"
"Lucknow","UTTAR PRADESH","15-59","Mental-Illness","Disab_P_TotDisab",1150,"All"
"Lucknow","UTTAR PRADESH","60+","Mental-Illness","Disab_P_TotDisab",134,"All"
"Lucknow","UTTAR PRADESH","Age not stated","Mental-Illness","Disab_P_TotDisab",15,"All"
"Lucknow","UTTAR PRADESH","Total","Any-Other","Disab_P_TotDisab",16410,"All"
"Lucknow","UTTAR PRADESH","0-14","Any-Other","Disab_P_TotDisab",3821,"All"
"Lucknow","UTTAR PRADESH","15-59","Any-Other","Disab_P_TotDisab",10677,"All"
"Lucknow","UTTAR PRADESH","60+","Any-Other","Disab_P_TotDisab",1617,"All"
"Lucknow","UTTAR PRADESH","Age not stated","Any-Other","Disab_P_TotDisab",295,"All"
"Lucknow","UTTAR PRADESH","Total","Multiple-Disability","Disab_P_TotDisab",2665,"All"
"Lucknow","UTTAR PRADESH","0-14","Multiple-Disability","Disab_P_TotDisab",541,"All"
"Lucknow","UTTAR PRADESH","15-59","Multiple-Disability","Disab_P_TotDisab",1542,"All"
"Lucknow","UTTAR PRADESH","60+","Multiple-Disability","Disab_P_TotDisab",548,"All"
"Lucknow","UTTAR PRADESH","Age not stated","Multiple-Disability","Disab_P_TotDisab",34,"All"
"Kanpur","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",81988,"All"
"Kanpur","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",15135,"All"
"Kanpur","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",55102,"All"
"Kanpur","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",11462,"All"
"Kanpur","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",289,"All"
"Kanpur","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",18860,"All"
"Kanpur","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",4129,"All"
"Kanpur","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",11610,"All"
"Kanpur","UTTAR PRADESH","60+","In-Seeing","Disab_P_TotDisab",3063,"All"
"Kanpur","UTTAR PRADESH","Age not stated","In-Seeing","Disab_P_TotDisab",58,"All"
"Kanpur","UTTAR PRADESH","Total","In-Hearing","Disab_P_TotDisab",22383,"All"
"Kanpur","UTTAR PRADESH","0-14","In-Hearing","Disab_P_TotDisab",4308,"All"
"Kanpur","UTTAR PRADESH","15-59","In-Hearing","Disab_P_TotDisab",15520,"All"
"Kanpur","UTTAR PRADESH","60+","In-Hearing","Disab_P_TotDisab",2466,"All"
"Kanpur","UTTAR PRADESH","Age not stated","In-Hearing","Disab_P_TotDisab",89,"All"
"Kanpur","UTTAR PRADESH","Total","In-Speech","Disab_P_TotDisab",3246,"All"
"Kanpur","UTTAR PRADESH","0-14","In-Speech","Disab_P_TotDisab",622,"All"
"Kanpur","UTTAR PRADESH","15-59","In-Speech","Disab_P_TotDisab",2279,"All"
"Kanpur","UTTAR PRADESH","60+","In-Speech","Disab_P_TotDisab",321,"All"
"Kanpur","UTTAR PRADESH","Age not stated","In-Speech","Disab_P_TotDisab",24,"All"
"Kanpur","UTTAR PRADESH","Total","In-Movement","Disab_P_TotDisab",10832,"All"
"Kanpur","UTTAR PRADESH","0-14","In-Movement","Disab_P_TotDisab",844,"All"
"Kanpur","UTTAR PRADESH","15-59","In-Movement","Disab_P_TotDisab",7479,"All"
"Kanpur","UTTAR PRADESH","60+","In-Movement","Disab_P_TotDisab",2491,"All"
"Kanpur","UTTAR PRADESH","Age not stated","In-Movement","Disab_P_TotDisab",18,"All"
"Kanpur","UTTAR PRADESH","Total","Mental-Retardation","Disab_P_TotDisab",3342,"All"
"Kanpur","UTTAR PRADESH","0-14","Mental-Retardation","Disab_P_TotDisab",634,"All"
"Kanpur","UTTAR PRADESH","15-59","Mental-Retardation","Disab_P_TotDisab",2505,"All"
"Kanpur","UTTAR PRADESH","60+","Mental-Retardation","Disab_P_TotDisab",197,"All"
"Kanpur","UTTAR PRADESH","Age not stated","Mental-Retardation","Disab_P_TotDisab",6,"All"
"Kanpur","UTTAR PRADESH","Total","Mental-Illness","Disab_P_TotDisab",1563,"All"
"Kanpur","UTTAR PRADESH","0-14","Mental-Illness","Disab_P_TotDisab",208,"All"
"Kanpur","UTTAR PRADESH","15-59","Mental-Illness","Disab_P_TotDisab",1226,"All"
"Kanpur","UTTAR PRADESH","60+","Mental-Illness","Disab_P_TotDisab",129,"All"
"Kanpur","UTTAR PRADESH","Age not stated","Mental-Illness","Disab_P_TotDisab",0,"All"
"Kanpur","UTTAR PRADESH","Total","Any-Other","Disab_P_TotDisab",18435,"All"
"Kanpur","UTTAR PRADESH","0-14","Any-Other","Disab_P_TotDisab",3810,"All"
"Kanpur","UTTAR PRADESH","15-59","Any-Other","Disab_P_TotDisab",12592,"All"
"Kanpur","UTTAR PRADESH","60+","Any-Other","Disab_P_TotDisab",1947,"All"
"Kanpur","UTTAR PRADESH","Age not stated","Any-Other","Disab_P_TotDisab",86,"All"
"Kanpur","UTTAR PRADESH","Total","Multiple-Disability","Disab_P_TotDisab",3327,"All"
"Kanpur","UTTAR PRADESH","0-14","Multiple-Disability","Disab_P_TotDisab",580,"All"
"Kanpur","UTTAR PRADESH","15-59","Multiple-Disability","Disab_P_TotDisab",1891,"All"
"Kanpur","UTTAR PRADESH","60+","Multiple-Disability","Disab_P_TotDisab",848,"All"
"Kanpur","UTTAR PRADESH","Age not stated","Multiple-Disability","Disab_P_TotDisab",8,"All"
"Allahabad","UTTAR PRADESH","Total","Total","Disab_P_TotDisab",37750,"All"
"Allahabad","UTTAR PRADESH","0-14","Total","Disab_P_TotDisab",8231,"All"
"Allahabad","UTTAR PRADESH","15-59","Total","Disab_P_TotDisab",25364,"All"
"Allahabad","UTTAR PRADESH","60+","Total","Disab_P_TotDisab",3974,"All"
"Allahabad","UTTAR PRADESH","Age not stated","Total","Disab_P_TotDisab",181,"All"
"Allahabad","UTTAR PRADESH","Total","In-Seeing","Disab_P_TotDisab",6855,"All"
"Allahabad","UTTAR PRADESH","0-14","In-Seeing","Disab_P_TotDisab",1676,"All"
"Allahabad","UTTAR PRADESH","15-59","In-Seeing","Disab_P_TotDisab",4454,"All"
