"State","Urban_Rural","sex","worker_type","Disablity_Type","dis_worker_dist","worker_count","worker_total","worker_dist"
"ANDAMAN & NICOBAR ISLANDS","Total","M","Other workers","In Seeing",0.346153846153846,102220,202871,0.503866989367628
"ANDAMAN & NICOBAR ISLANDS","Total","M","Other workers","In Speech",0.35126582278481,102220,202871,0.503866989367628
"ANDAMAN & NICOBAR ISLANDS","Total","M","Other workers","Mental Illness",0.098159509202454,102220,202871,0.503866989367628
"ANDAMAN & NICOBAR ISLANDS","Total","M","Other workers","Mental Retardation",0.125,102220,202871,0.503866989367628
"ANDAMAN & NICOBAR ISLANDS","Total","M","Other workers","Total disabled population",0.347837347837348,102220,202871,0.503866989367628
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","Total disabled population",0.0156156156156156,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","Mental Illness",0.010989010989011,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","Multiple disability",0.0067842605156038,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","In Movement",0.0119271814187068,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","Mental Retardation",0.00680272108843537,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","Any Other",0.0202863961813842,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","In Seeing",0.0249077490774908,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","In Speech",0.0150659133709981,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Agricultural labourers","In Hearing",0.0180475799835931,4781,380581,0.0125623717421521
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","Total disabled population",0.0438438438438438,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","Mental Illness",0.0192307692307692,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","Multiple disability",0.0162822252374491,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","In Movement",0.0389202762084118,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","Mental Retardation",0.0204081632653061,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","Any Other",0.0369928400954654,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","In Seeing",0.0544280442804428,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","In Speech",0.0527306967984934,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","Cultivators","In Hearing",0.0713699753896637,16567,380581,0.0435308121004464
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","Total disabled population",0.00855855855855856,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","Mental Illness",0.00824175824175824,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","Multiple disability",0.00407055630936228,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","In Movement",0.0069052102950408,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","Mental Retardation",0.00680272108843537,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","Any Other",0.0035799522673031,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","In Seeing",0.011070110701107,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","In Speech",0.00564971751412429,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","HHI workers","In Hearing",0.0164068908941756,3727,380581,0.00979292187471261
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","Total disabled population",0.685135135135135,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","Mental Illness",0.892857142857143,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","Multiple disability",0.853459972862958,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","In Movement",0.62962962962963,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","Mental Retardation",0.86734693877551,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","Any Other",0.656324582338902,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","In Seeing",0.668819188191882,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","In Speech",0.677966101694915,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Non-workers","In Hearing",0.587366694011485,228046,380581,0.599204899876767
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","Total disabled population",0.246846846846847,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","Mental Illness",0.0686813186813187,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","Multiple disability",0.119402985074627,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","In Movement",0.312617702448211,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","Mental Retardation",0.0986394557823129,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","Any Other",0.282816229116945,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","In Seeing",0.240774907749077,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","In Speech",0.248587570621469,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Total","P","Other workers","In Hearing",0.306808859721083,127460,380581,0.334908994405921
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","Mental Illness",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","Mental Retardation",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","Any Other",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","In Seeing",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","In Speech",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","In Movement",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","Total disabled population",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","In Hearing",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Agricultural labourers","Multiple disability",0,31,66904,0.000463350472318546
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","Mental Illness",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","Mental Retardation",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","Any Other",0.0078740157480315,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","In Seeing",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","In Speech",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","In Movement",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","Total disabled population",0.00132802124833997,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","In Hearing",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Cultivators","Multiple disability",0,83,66904,0.00124058352265933
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","Mental Illness",0,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","Mental Retardation",0,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","Any Other",0.0078740157480315,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","In Seeing",0.0128205128205128,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","In Speech",0.0144927536231884,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","In Movement",0,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","Total disabled population",0.00531208499335989,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","In Hearing",0.00540540540540541,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","HHI workers","Multiple disability",0,158,66904,0.00236159272988162
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","Mental Illness",1,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","Mental Retardation",0.942307692307692,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","Any Other",0.850393700787402,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","In Seeing",0.846153846153846,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","In Speech",0.826086956521739,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","In Movement",0.786259541984733,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","Total disabled population",0.853917662682603,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","In Hearing",0.810810810810811,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Non-workers","Multiple disability",0.985074626865672,55057,66904,0.822925385627167
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","Mental Illness",0,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","Mental Retardation",0.0576923076923077,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","Any Other",0.133858267716535,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","In Seeing",0.141025641025641,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","In Speech",0.159420289855072,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","In Movement",0.213740458015267,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","Total disabled population",0.139442231075697,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","In Hearing",0.183783783783784,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","F","Other workers","Multiple disability",0.0149253731343284,11575,66904,0.173009087647973
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","Multiple disability",0,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","In Speech",0,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","In Hearing",0.005,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","Mental Retardation",0,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","Any Other",0.00602409638554217,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","In Seeing",0,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","Mental Illness",0.0178571428571429,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","Total disabled population",0.00292112950340798,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Agricultural labourers","In Movement",0,130,76584,0.00169748250287266
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","Multiple disability",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","In Speech",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","In Hearing",0.015,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","Mental Retardation",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","Any Other",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","In Seeing",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","Mental Illness",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","Total disabled population",0.00292112950340798,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Cultivators","In Movement",0,299,76584,0.00390420975660712
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","Multiple disability",0.0102040816326531,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","In Speech",0,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","In Hearing",0.005,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","Mental Retardation",0.0188679245283019,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","Any Other",0,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","In Seeing",0,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","Mental Illness",0,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","Total disabled population",0.00389483933787731,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","HHI workers","In Movement",0.00374531835205993,289,76584,0.00377363417946307
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","Multiple disability",0.806122448979592,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","In Speech",0.5,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","In Hearing",0.39,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","Mental Retardation",0.811320754716981,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","Any Other",0.5,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","In Seeing",0.494252873563218,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","Mental Illness",0.875,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","Total disabled population",0.5365141187926,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Non-workers","In Movement",0.471910112359551,30365,76584,0.396492739997911
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","Multiple disability",0.183673469387755,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","In Speech",0.5,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","In Hearing",0.585,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","Mental Retardation",0.169811320754717,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","Any Other",0.493975903614458,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","In Seeing",0.505747126436782,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","Mental Illness",0.107142857142857,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","Total disabled population",0.453748782862707,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","M","Other workers","In Movement",0.524344569288389,45501,76584,0.594131933563146
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","Multiple disability",0,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","In Speech",0,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","In Hearing",0.0025974025974026,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","Mental Retardation",0,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","Any Other",0.00341296928327645,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","In Seeing",0,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","Mental Illness",0.01,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","Total disabled population",0.00168539325842697,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Agricultural labourers","In Movement",0,161,143488,0.00112204504906334
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Cultivators","Multiple disability",0,382,143488,0.00266224353256021
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Cultivators","In Speech",0,382,143488,0.00266224353256021
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Cultivators","In Hearing",0.00779220779220779,382,143488,0.00266224353256021
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Cultivators","Mental Retardation",0,382,143488,0.00266224353256021
"ANDAMAN & NICOBAR ISLANDS","Urban","P","Cultivators","Any Other",0.00341296928327645,382,143488,0.00266224353256021
