"State","sex","Urban_Rural","Disablity_Type","dis_ill_lit","ill_lit"
"BIHAR","F","Rural","Multiple disability",0.805907614957578,0.603088318391701
"BIHAR","F","Total","In Movement",0.627309457181797,0.58057031636773
"BIHAR","F","Total","Total disabled population",0.627092171444941,0.58057031636773
"BIHAR","F","Total","Mental Illness",0.755388272583201,0.58057031636773
"BIHAR","F","Total","Mental Retardation",0.685841490741833,0.58057031636773
"BIHAR","F","Total","In Seeing",0.626507219178137,0.58057031636773
"BIHAR","F","Total","Any Other",0.612021503983419,0.58057031636773
"BIHAR","F","Total","In Speech",0.609016887816647,0.58057031636773
"BIHAR","F","Total","In Hearing",0.602691486300229,0.58057031636773
"BIHAR","F","Total","Multiple disability",0.791274434604746,0.58057031636773
"BIHAR","F","Urban","In Movement",0.480722803423806,0.401083492131115
"BIHAR","F","Urban","Total disabled population",0.444517083295879,0.401083492131115
"BIHAR","F","Urban","Mental Illness",0.656598818122127,0.401083492131115
"BIHAR","F","Urban","Mental Retardation",0.570823998008464,0.401083492131115
"BIHAR","F","Urban","In Seeing",0.429662149265127,0.401083492131115
"BIHAR","F","Urban","Any Other",0.422769811968747,0.401083492131115
"BIHAR","F","Urban","In Speech",0.406517628739851,0.401083492131115
"BIHAR","F","Urban","In Hearing",0.411927877947295,0.401083492131115
"BIHAR","F","Urban","Multiple disability",0.67569803516029,0.401083492131115
"BIHAR","M","Rural","Total disabled population",0.470329340886322,0.433333714691043
"BIHAR","M","Rural","In Speech",0.501426318474883,0.433333714691043
"BIHAR","M","Rural","In Hearing",0.451228603805093,0.433333714691043
"BIHAR","M","Rural","In Seeing",0.466747586844691,0.433333714691043
"BIHAR","M","Rural","In Movement",0.409870854577346,0.433333714691043
"BIHAR","M","Rural","Any Other",0.463108552707686,0.433333714691043
"BIHAR","M","Rural","Mental Illness",0.556450865981291,0.433333714691043
"BIHAR","M","Rural","Mental Retardation",0.576787807737397,0.433333714691043
"BIHAR","M","Rural","Multiple disability",0.655762672582194,0.433333714691043
"BIHAR","M","Total","Total disabled population",0.453425657062021,0.417665876164513
"BIHAR","M","Total","In Speech",0.480912833399732,0.417665876164513
"BIHAR","M","Total","In Hearing",0.430955851086276,0.417665876164513
"BIHAR","M","Total","In Seeing",0.447127183606414,0.417665876164513
"BIHAR","M","Total","In Movement",0.399196175522038,0.417665876164513
"BIHAR","M","Total","Any Other",0.444656333684979,0.417665876164513
"BIHAR","M","Total","Mental Illness",0.547688847837436,0.417665876164513
"BIHAR","M","Total","Mental Retardation",0.567019065690792,0.417665876164513
"BIHAR","M","Total","Multiple disability",0.644343197534687,0.417665876164513
"BIHAR","M","Urban","Total disabled population",0.330433121568579,0.296264191955685
"BIHAR","M","Urban","In Speech",0.329158445569186,0.296264191955685
"BIHAR","M","Urban","In Hearing",0.294303876981834,0.296264191955685
"BIHAR","M","Urban","In Seeing",0.311447452568749,0.296264191955685
"BIHAR","M","Urban","In Movement",0.307125499725641,0.296264191955685
"BIHAR","M","Urban","Any Other",0.313280400619379,0.296264191955685
"BIHAR","M","Urban","Mental Illness",0.490474750529181,0.296264191955685
"BIHAR","M","Urban","Mental Retardation",0.496276437295204,0.296264191955685
"BIHAR","M","Urban","Multiple disability",0.551314902225219,0.296264191955685
"BIHAR","P","Rural","Total disabled population",0.547552692573268,0.514712420110079
"BIHAR","P","Rural","Mental Illness",0.628582790370438,0.514712420110079
"BIHAR","P","Rural","Mental Retardation",0.624197656647988,0.514712420110079
"BIHAR","P","Rural","In Seeing",0.553041127389517,0.514712420110079
"BIHAR","P","Rural","Any Other",0.538564487504,0.514712420110079
"BIHAR","P","Rural","In Speech",0.559365366818245,0.514712420110079
"BIHAR","P","Rural","In Hearing",0.534322037303418,0.514712420110079
"BIHAR","P","Rural","Multiple disability",0.713917682617603,0.514712420110079
"BIHAR","P","Rural","In Movement",0.488547007512243,0.514712420110079
"BIHAR","P","Total","Total disabled population",0.527027566174133,0.495630841553325
"BIHAR","P","Total","Mental Illness",0.617547506729565,0.495630841553325
"BIHAR","P","Total","Mental Retardation",0.612172412634032,0.495630841553325
"BIHAR","P","Total","In Seeing",0.529465651635463,0.495630841553325
"BIHAR","P","Total","Any Other",0.516477967609235,0.495630841553325
"BIHAR","P","Total","In Speech",0.535614153179783,0.495630841553325
"BIHAR","P","Total","In Hearing",0.510223485265562,0.495630841553325
"BIHAR","P","Total","Multiple disability",0.701373100934647,0.495630841553325
"BIHAR","P","Total","In Movement",0.475733067804544,0.495630841553325
"BIHAR","P","Urban","Total disabled population",0.379476424340788,0.345773895868146
"BIHAR","P","Urban","Mental Illness",0.542857142857143,0.345773895868146
"BIHAR","P","Urban","Mental Retardation",0.524182275649986,0.345773895868146
"BIHAR","P","Urban","In Seeing",0.365331631913228,0.345773895868146
"BIHAR","P","Urban","Any Other",0.360821667567618,0.345773895868146
"BIHAR","P","Urban","In Speech",0.362843858969392,0.345773895868146
"BIHAR","P","Urban","In Hearing",0.34901286169312,0.345773895868146
"BIHAR","P","Urban","Multiple disability",0.600408163265306,0.345773895868146
"BIHAR","P","Urban","In Movement",0.367684965418676,0.345773895868146
"CHANDIGARH","F","Rural","In Movement",0.363636363636364,0.391183177096529
"CHANDIGARH","F","Rural","Total disabled population",0.485074626865672,0.391183177096529
"CHANDIGARH","F","Rural","Mental Illness",0.444444444444444,0.391183177096529
"CHANDIGARH","F","Rural","Mental Retardation",0.9,0.391183177096529
"CHANDIGARH","F","Rural","In Seeing",0.470588235294118,0.391183177096529
"CHANDIGARH","F","Rural","Any Other",0.333333333333333,0.391183177096529
"CHANDIGARH","F","Rural","In Speech",0.521739130434783,0.391183177096529
"CHANDIGARH","F","Rural","In Hearing",0.571428571428571,0.391183177096529
"CHANDIGARH","F","Rural","Multiple disability",0.666666666666667,0.391183177096529
"CHANDIGARH","F","Total","In Movement",0.32080723729993,0.28369563614842
"CHANDIGARH","F","Total","Total disabled population",0.377829175615397,0.28369563614842
"CHANDIGARH","F","Total","Mental Illness",0.520900321543408,0.28369563614842
"CHANDIGARH","F","Total","Mental Retardation",0.683046683046683,0.28369563614842
"CHANDIGARH","F","Total","In Seeing",0.41235632183908,0.28369563614842
"CHANDIGARH","F","Total","Any Other",0.3022351797862,0.28369563614842
"CHANDIGARH","F","Total","In Speech",0.333333333333333,0.28369563614842
"CHANDIGARH","F","Total","In Hearing",0.256006628003314,0.28369563614842
"CHANDIGARH","F","Total","Multiple disability",0.610229276895944,0.28369563614842
"CHANDIGARH","F","Urban","In Movement",0.319454414931802,0.280946373875139
"CHANDIGARH","F","Urban","Total disabled population",0.375401250211184,0.280946373875139
"CHANDIGARH","F","Urban","Mental Illness",0.52317880794702,0.280946373875139
"CHANDIGARH","F","Urban","Mental Retardation",0.677581863979849,0.280946373875139
"CHANDIGARH","F","Urban","In Seeing",0.410898379970545,0.280946373875139
"CHANDIGARH","F","Urban","Any Other",0.301868239921337,0.280946373875139
"CHANDIGARH","F","Urban","In Speech",0.321808510638298,0.280946373875139
"CHANDIGARH","F","Urban","In Hearing",0.254166666666667,0.280946373875139
"CHANDIGARH","F","Urban","Multiple disability",0.609009009009009,0.280946373875139
"CHANDIGARH","M","Rural","Total disabled population",0.330188679245283,0.256443148688047
"CHANDIGARH","M","Rural","In Speech",0.461538461538462,0.256443148688047
"CHANDIGARH","M","Rural","In Hearing",0.28,0.256443148688047
"CHANDIGARH","M","Rural","In Seeing",0.285714285714286,0.256443148688047
"CHANDIGARH","M","Rural","In Movement",0.247058823529412,0.256443148688047
"CHANDIGARH","M","Rural","Any Other",0.5,0.256443148688047
"CHANDIGARH","M","Rural","Mental Illness",0.272727272727273,0.256443148688047
"CHANDIGARH","M","Rural","Mental Retardation",0.5,0.256443148688047
"CHANDIGARH","M","Rural","Multiple disability",0.352941176470588,0.256443148688047
"CHANDIGARH","M","Total","Total disabled population",0.285714285714286,0.198595398708029
"CHANDIGARH","M","Total","In Speech",0.293594306049822,0.198595398708029
"CHANDIGARH","M","Total","In Hearing",0.221608832807571,0.198595398708029
"CHANDIGARH","M","Total","In Seeing",0.232838589981447,0.198595398708029
"CHANDIGARH","M","Total","In Movement",0.198065601345669,0.198595398708029
"CHANDIGARH","M","Total","Any Other",0.239382239382239,0.198595398708029
"CHANDIGARH","M","Total","Mental Illness",0.368539325842697,0.198595398708029
"CHANDIGARH","M","Total","Mental Retardation",0.617862371888726,0.198595398708029
"CHANDIGARH","M","Total","Multiple disability",0.48,0.198595398708029
"CHANDIGARH","M","Urban","Total disabled population",0.284609072793342,0.196834855628885
"CHANDIGARH","M","Urban","In Speech",0.28544776119403,0.196834855628885
"CHANDIGARH","M","Urban","In Hearing",0.220434432823813,0.196834855628885
"CHANDIGARH","M","Urban","In Seeing",0.232142857142857,0.196834855628885
"CHANDIGARH","M","Urban","In Movement",0.196249454862625,0.196834855628885
"CHANDIGARH","M","Urban","Any Other",0.234600262123198,0.196834855628885
"CHANDIGARH","M","Urban","Mental Illness",0.370967741935484,0.196834855628885
"CHANDIGARH","M","Urban","Mental Retardation",0.61890694239291,0.196834855628885
"CHANDIGARH","M","Urban","Multiple disability",0.482849604221636,0.196834855628885
"CHANDIGARH","P","Rural","Total disabled population",0.390173410404624,0.31147597530268
"CHANDIGARH","P","Rural","Mental Illness",0.35,0.31147597530268
"CHANDIGARH","P","Rural","Mental Retardation",0.75,0.31147597530268
"CHANDIGARH","P","Rural","In Seeing",0.387096774193548,0.31147597530268
"CHANDIGARH","P","Rural","Any Other",0.45,0.31147597530268
"CHANDIGARH","P","Rural","In Speech",0.489795918367347,0.31147597530268
"CHANDIGARH","P","Rural","In Hearing",0.34375,0.31147597530268
"CHANDIGARH","P","Rural","Multiple disability",0.482758620689655,0.31147597530268
"CHANDIGARH","P","Rural","In Movement",0.286821705426357,0.31147597530268
"CHANDIGARH","P","Total","Total disabled population",0.323398215733982,0.236877161400351
"CHANDIGARH","P","Total","Mental Illness",0.431216931216931,0.236877161400351
"CHANDIGARH","P","Total","Mental Retardation",0.642201834862385,0.236877161400351
"CHANDIGARH","P","Total","In Seeing",0.303269447576099,0.236877161400351
"CHANDIGARH","P","Total","Any Other",0.264421215640728,0.236877161400351
"CHANDIGARH","P","Total","In Speech",0.310093652445369,0.236877161400351
"CHANDIGARH","P","Total","In Hearing",0.238383838383838,0.236877161400351
"CHANDIGARH","P","Total","Multiple disability",0.535022354694486,0.236877161400351
"CHANDIGARH","P","Total","In Movement",0.244298820445609,0.236877161400351
"CHANDIGARH","P","Urban","Total disabled population",0.321799307958477,0.234770214884374
"CHANDIGARH","P","Urban","Mental Illness",0.433423913043478,0.234770214884374
"CHANDIGARH","P","Urban","Mental Retardation",0.640595903165736,0.234770214884374
"CHANDIGARH","P","Urban","In Seeing",0.301778542742398,0.234770214884374
"CHANDIGARH","P","Urban","Any Other",0.261502162799843,0.234770214884374
"CHANDIGARH","P","Urban","In Speech",0.300438596491228,0.234770214884374
"CHANDIGARH","P","Urban","In Hearing",0.237003683995088,0.234770214884374
"CHANDIGARH","P","Urban","Multiple disability",0.536176694592536,0.234770214884374
"CHANDIGARH","P","Urban","In Movement",0.242810634834509,0.234770214884374
"CHHATTISGARH","F","Rural","In Movement",0.655546399034641,0.530510415588956
"CHHATTISGARH","F","Rural","Total disabled population",0.704504965264459,0.530510415588956
"CHHATTISGARH","F","Rural","Mental Illness",0.703397267143036,0.530510415588956
"CHHATTISGARH","F","Rural","Mental Retardation",0.660890275952694,0.530510415588956
"CHHATTISGARH","F","Rural","In Seeing",0.758770638461713,0.530510415588956
"CHHATTISGARH","F","Rural","Any Other",0.585060998428261,0.530510415588956
"CHHATTISGARH","F","Rural","In Speech",0.63099173553719,0.530510415588956
"CHHATTISGARH","F","Rural","In Hearing",0.739689055076049,0.530510415588956
"CHHATTISGARH","F","Rural","Multiple disability",0.840126319944735,0.530510415588956
"CHHATTISGARH","F","Total","In Movement",0.620524214715613,0.483018222583272
"CHHATTISGARH","F","Total","Total disabled population",0.660371195555005,0.483018222583272
"CHHATTISGARH","F","Total","Mental Illness",0.672869932602354,0.483018222583272
"CHHATTISGARH","F","Total","Mental Retardation",0.639438785316164,0.483018222583272
"CHHATTISGARH","F","Total","In Seeing",0.697729706186596,0.483018222583272
"CHHATTISGARH","F","Total","Any Other",0.537142694129058,0.483018222583272
"CHHATTISGARH","F","Total","In Speech",0.579001019367992,0.483018222583272
"CHHATTISGARH","F","Total","In Hearing",0.683222535211268,0.483018222583272
"CHHATTISGARH","F","Total","Multiple disability",0.819703014184397,0.483018222583272
"CHHATTISGARH","F","Urban","In Movement",0.45003223726628,0.322452725372945
"CHHATTISGARH","F","Urban","Total disabled population",0.476162521791724,0.322452725372945
"CHHATTISGARH","F","Urban","Mental Illness",0.54887983706721,0.322452725372945
"CHHATTISGARH","F","Urban","Mental Retardation",0.563355665598602,0.322452725372945
"CHHATTISGARH","F","Urban","In Seeing",0.451598173515982,0.322452725372945
"CHHATTISGARH","F","Urban","Any Other",0.383461353816611,0.322452725372945
"CHHATTISGARH","F","Urban","In Speech",0.415229417507322,0.322452725372945
"CHHATTISGARH","F","Urban","In Hearing",0.455144219850102,0.322452725372945
"CHHATTISGARH","F","Urban","Multiple disability",0.710724942952431,0.322452725372945
"CHHATTISGARH","M","Rural","Total disabled population",0.420041123225518,0.346459774230497
"CHHATTISGARH","M","Rural","In Speech",0.475576195390437,0.346459774230497
"CHHATTISGARH","M","Rural","In Hearing",0.431166979163916,0.346459774230497
"CHHATTISGARH","M","Rural","In Seeing",0.44666605939151,0.346459774230497
"CHHATTISGARH","M","Rural","In Movement",0.33724581254353,0.346459774230497
"CHHATTISGARH","M","Rural","Any Other",0.343928254531626,0.346459774230497
"CHHATTISGARH","M","Rural","Mental Illness",0.447716346153846,0.346459774230497
"CHHATTISGARH","M","Rural","Mental Retardation",0.517057007304767,0.346459774230497
"CHHATTISGARH","M","Rural","Multiple disability",0.620310324924456,0.346459774230497
"CHHATTISGARH","M","Total","Total disabled population",0.38793988500208,0.313647232366508
"CHHATTISGARH","M","Total","In Speech",0.429879424850087,0.313647232366508
"CHHATTISGARH","M","Total","In Hearing",0.388485607008761,0.313647232366508
"CHHATTISGARH","M","Total","In Seeing",0.400813327150144,0.313647232366508
"CHHATTISGARH","M","Total","In Movement",0.310805700318222,0.313647232366508
"CHHATTISGARH","M","Total","Any Other",0.316853449305838,0.313647232366508
"CHHATTISGARH","M","Total","Mental Illness",0.423377100358094,0.313647232366508
"CHHATTISGARH","M","Total","Mental Retardation",0.499601412139847,0.313647232366508
"CHHATTISGARH","M","Total","Multiple disability",0.599648643373024,0.313647232366508
"CHHATTISGARH","M","Urban","Total disabled population",0.267905525214554,0.207739891265567
"CHHATTISGARH","M","Urban","In Speech",0.292965730481835,0.207739891265567
"CHHATTISGARH","M","Urban","In Hearing",0.228035342003375,0.207739891265567
"CHHATTISGARH","M","Urban","In Seeing",0.235148922165542,0.207739891265567
"CHHATTISGARH","M","Urban","In Movement",0.199644777265745,0.207739891265567
"CHHATTISGARH","M","Urban","Any Other",0.233848246381036,0.207739891265567
"CHHATTISGARH","M","Urban","Mental Illness",0.344612991054065,0.207739891265567
"CHHATTISGARH","M","Urban","Mental Retardation",0.445482138687836,0.207739891265567
"CHHATTISGARH","M","Urban","Multiple disability",0.504681647940075,0.207739891265567
"CHHATTISGARH","P","Rural","Total disabled population",0.554003388007097,0.438546618896274
"CHHATTISGARH","P","Rural","Mental Illness",0.572866171688041,0.438546618896274
"CHHATTISGARH","P","Rural","Mental Retardation",0.585857395403654,0.438546618896274
"CHHATTISGARH","P","Rural","In Seeing",0.603145403962982,0.438546618896274
"CHHATTISGARH","P","Rural","Any Other",0.454493977144034,0.438546618896274
"CHHATTISGARH","P","Rural","In Speech",0.546179838558288,0.438546618896274
"CHHATTISGARH","P","Rural","In Hearing",0.580600795250286,0.438546618896274
"CHHATTISGARH","P","Rural","Multiple disability",0.731955490209183,0.438546618896274
"CHHATTISGARH","P","Rural","In Movement",0.476311102824408,0.438546618896274
"CHHATTISGARH","P","Total","Total disabled population",0.514728684651413,0.397932950059733
"CHHATTISGARH","P","Total","Mental Illness",0.542434715821813,0.397932950059733
"CHHATTISGARH","P","Total","Mental Retardation",0.565403515118628,0.397932950059733
"CHHATTISGARH","P","Total","In Seeing",0.547985499554732,0.397932950059733
"CHHATTISGARH","P","Total","Any Other",0.417265906401571,0.397932950059733
"CHHATTISGARH","P","Total","In Speech",0.497169343995471,0.397932950059733
"CHHATTISGARH","P","Total","In Hearing",0.530163028760223,0.397932950059733
"CHHATTISGARH","P","Total","Multiple disability",0.710035159887155,0.397932950059733
"CHHATTISGARH","P","Total","In Movement",0.44410176117019,0.397932950059733
"CHHATTISGARH","P","Urban","Total disabled population",0.360298005666527,0.263804695685889
"CHHATTISGARH","P","Urban","Mental Illness",0.433076074972437,0.263804695685889
"CHHATTISGARH","P","Urban","Mental Retardation",0.497926386728875,0.263804695685889
"CHHATTISGARH","P","Urban","In Seeing",0.337733725761773,0.263804695685889
"CHHATTISGARH","P","Urban","Any Other",0.300778523489933,0.263804695685889
"CHHATTISGARH","P","Urban","In Speech",0.346994535519126,0.263804695685889
